Ngày,Đài,G.8,G.7,G.6,G.5,G.4,G.3,G.2,G.1,ĐB
02/10/2010,Hậu Giang,88,465,299228166904,8703,60568794605678871671064665648801137,9467674758,57677,50006,700920
02/10/2010,Hồ Chí Minh,45,798,768640796866,0786,91298155053340007767034643977408650,2560895443,73079,55998,955657
02/10/2010,Long An,38,251,463716159256,7826,86192583217277686854142979125067473,2796998786,05015,21996,316803
03/10/2010,Kiên Giang,09,317,413378360353,3645,69580765010173524765606201063905160,5801075269,13817,24076,585559
03/10/2010,Tiền Giang,83,843,216697721956,9508,13288907931704999995422502645080261,8153245537,57345,05154,948647
03/10/2010,Đà Lạt,85,280,289286787592,8936,58348206401700492617622534716833360,9703403031,56909,09709,500888
04/10/2010,Cà Mau,53,338,621251828218,1564,57184940112148275159941090635103978,6066331354,53887,29348,458893
04/10/2010,Hồ Chí Minh,64,051,300342046520,9409,63466916400616320092203611734262163,8124224936,33180,54461,723471
04/10/2010,Đồng Tháp,69,601,039318031765,7797,60985350662354846052761598637259412,2805941836,17141,06588,973788
05/10/2010,Bạc Liêu,62,439,761423774769,4926,39256782390566898703136137585622651,0268027999,00628,73701,858877
05/10/2010,Bến Tre,24,392,168436917221,2736,53981314931594598144872517930954868,4613557417,23114,69437,911179
05/10/2010,Vũng Tàu,90,027,171827233265,0406,28091345758043244986480302832894633,0030570241,30863,50201,109721
06/10/2010,Cần Thơ,06,154,761162709075,9927,57440561968620698392074395287787302,1080056027,40235,04880,782792
06/10/2010,Sóc Trăng,92,626,434317815337,6250,36354034547490747348301524913042736,0947867829,22326,14612,943083
06/10/2010,Đồng Nai,03,207,682873904422,1712,77316705517251319128628165968913126,0862983913,69237,84255,756055
07/10/2010,An Giang,88,262,946328351852,6932,02856777094512375643321301179865784,7605631047,23880,28826,230027
07/10/2010,Bình Thuận,96,952,610510253371,6029,39852517165632859296300198819375015,9082212780,20407,11998,584247
07/10/2010,Tây Ninh,57,822,590342649107,0749,28253941258905423866163679403083377,8004770685,88303,18038,701188
08/10/2010,Bình Dương,79,210,192771855298,8885,94900889305690690457310121695345709,4521369786,48767,70034,576607
08/10/2010,Trà Vinh,58,692,332392095377,3945,92360465198250716238654495442137780,4824657037,00650,53257,609956
08/10/2010,Vĩnh Long,58,356,984366719424,9852,96348042546768069181659811995213890,0457353665,58615,03106,695275
09/10/2010,Bình Phước,52,284,728601324313,7274,13353537438853874177526549751796667,3972670858,08322,56665,923808
09/10/2010,Hậu Giang,87,720,899418927604,5391,00399775331873025861843875244052281,1567247101,91240,52562,830935
09/10/2010,Hồ Chí Minh,87,256,688858023551,4891,24834999010489856026626715527899875,1799372013,02207,78555,544796
09/10/2010,Long An,96,705,971670374732,9310,32251441563331474047225733448264705,6586903316,84865,34577,639916
10/10/2010,Kiên Giang,27,664,755233250533,7978,61047295276137755693935751164346047,7224024079,86646,26328,173866
10/10/2010,Tiền Giang,66,976,126254198317,9111,48847141111704870453794163034249194,6952497937,34903,53097,312501
10/10/2010,Đà Lạt,29,540,466606244665,5756,48230694267737800864787928873687121,1879716007,53253,63233,465406
11/10/2010,Cà Mau,94,195,305290039802,6308,46667297042994481891368653479621647,1267933337,07701,94427,651439
11/10/2010,Hồ Chí Minh,43,615,919894443810,0422,91003100970014963599075365865029105,3255537321,88221,43884,700534
11/10/2010,Đồng Tháp,56,273,689098341792,9866,07443145209622025724081669823699678,3327613252,35966,68026,203359
12/10/2010,Bạc Liêu,58,094,759680124731,8420,01023068122104453760721523857147080,7720501329,39201,69822,096822
12/10/2010,Bến Tre,73,608,954127074675,9250,35755760015503480271205381712776720,6473434580,44168,81881,498374
12/10/2010,Vũng Tàu,11,597,239500407113,8336,70941439077668013331460299662754058,9069357439,56183,16349,632681
13/10/2010,Cần Thơ,22,024,519653314178,4861,87922382102782261161580723921556963,7388306777,44931,44944,612989
13/10/2010,Sóc Trăng,86,455,957735855342,1670,94577014264810566546091587546018172,2517178193,69599,75645,872045
13/10/2010,Đồng Nai,00,255,190947404798,0929,45782704789655337380258271463727379,3073107782,68330,38857,732631
14/10/2010,An Giang,83,384,283208946333,2960,33617118949048740560765397319939685,4400987774,81105,37918,623951
14/10/2010,Bình Thuận,07,578,333515894759,4740,59090320546926676073572495063223103,8992627989,81657,13004,778948
14/10/2010,Tây Ninh,87,938,553647883943,3955,98225516470365089852396932399260791,2143625153,61516,12084,815615
15/10/2010,Bình Dương,84,105,089833409376,0199,10162385345713027901522846704937846,7204740212,54674,54639,363132
15/10/2010,Trà Vinh,45,615,305266978310,5943,45181267301642113104003190832001809,2496589341,16688,23270,022019
15/10/2010,Vĩnh Long,51,697,307279154138,1277,50068912484430340653519197527415778,6361352848,38860,41686,389495
16/10/2010,Bình Phước,99,757,011895332264,1009,06304086702640348751101256187567120,3105002611,41485,66828,743108
16/10/2010,Hậu Giang,79,398,071026728723,9135,05726163336112363947167536852320615,2675672308,54996,28878,041839
16/10/2010,Hồ Chí Minh,00,723,273787500415,5809,13620897025545851985512991913859721,0659417097,29178,52098,655729
16/10/2010,Long An,80,310,150782228178,7133,17250235255301272573861660530942907,8602785674,42681,16849,649653
17/10/2010,Kiên Giang,33,259,592022899874,3748,86154459455741694583316962653371618,5081245534,36521,59834,149911
17/10/2010,Tiền Giang,43,331,818616342147,3932,40584204985550663392072206723956237,9424053789,08025,78506,061071
17/10/2010,Đà Lạt,36,531,916637520080,6377,48791520667192490525368573438507523,7679931504,63698,02330,774392
18/10/2010,Cà Mau,56,431,556136063898,7293,57623872696630822043473160121269847,7915989309,83359,72705,669866
18/10/2010,Hồ Chí Minh,93,932,032063296899,9881,79567660399508717332202870167048694,1242523502,00936,80937,534639
18/10/2010,Đồng Tháp,13,412,423084412880,1368,21747363688660859221790164885459246,7335721313,85446,14791,655167
19/10/2010,Bạc Liêu,10,337,800915349842,2353,67374454976573142562062007378110995,0141995950,97646,48957,265579
19/10/2010,Bến Tre,12,314,557486204905,9753,39794098561586983915207295945318194,3954269103,10303,78923,490863
19/10/2010,Vũng Tàu,11,905,966944896564,8682,39250688938796871005051138546008226,3721642125,31042,14234,147724
20/10/2010,Cần Thơ,19,447,175272520747,8168,64255740831601988138151981148232537,4615242373,03717,20207,063649
20/10/2010,Sóc Trăng,01,143,624414242457,3919,69430782946097185343823391565498439,9617325207,82439,58415,079448
20/10/2010,Đồng Nai,14,585,341818163714,8655,34607028692146836785562369595090640,6282600856,43858,82301,799677
21/10/2010,An Giang,52,355,079206840594,3203,67020614191281896902654056962530546,1397239744,80313,45309,220820
21/10/2010,Bình Thuận,81,824,702811537747,9536,75627484740890609626376469753413682,6819004373,84249,10483,373610
21/10/2010,Tây Ninh,41,985,662204227992,7464,18075174576690163270158403524086266,6837438427,45053,48387,710746
22/10/2010,Bình Dương,72,717,010659939991,4714,55919529757259305950892095090487635,0756667413,98317,47800,480928
22/10/2010,Trà Vinh,85,879,401802095774,0505,78956159966521743910971506313727393,0977730065,11301,49605,625596
22/10/2010,Vĩnh Long,49,094,647612837423,7896,64306397028988293235044341456001829,0480614870,58226,23890,146145
23/10/2010,Bình Phước,07,624,330397719690,5933,42178986086203228325836760444380332,8475869692,71111,97260,460042
23/10/2010,Hậu Giang,02,937,393186991966,9362,77662308094377310757961093721002095,0993060278,47466,45151,891987
23/10/2010,Hồ Chí Minh,77,658,759820488650,9444,00661337813303552170553581676896965,3595389419,53981,21326,841154
23/10/2010,Long An,48,289,753068576498,8697,25567465434156995209097820613288246,1408984095,63231,19433,668540
24/10/2010,Kiên Giang,52,629,746273900452,9591,96370323945185647636822822893599364,1022335440,44676,29826,037604
24/10/2010,Tiền Giang,60,065,866356104586,0036,57471815382122866195173114186264545,0953886306,33722,60384,452347
24/10/2010,Đà Lạt,65,721,041076863972,8666,81819245010642863102376316837011342,8590021038,43061,54277,725359
25/10/2010,Cà Mau,68,573,871859224486,2485,71310923111785702562846901922954564,5758029645,44627,81226,050892
25/10/2010,Hồ Chí Minh,37,591,447441977484,1684,40013910637816197919023729649197735,8892453342,71993,61102,596677
25/10/2010,Đồng Tháp,06,752,221875942228,1718,54924217062667432664777986493861297,8209205968,05069,68443,438161
26/10/2010,Bạc Liêu,05,638,785731619821,3403,66597701972159500198468685278195419,7300041737,05519,59186,536553
26/10/2010,Bến Tre,23,788,462989050836,8226,88333424672373935753122536492356904,4302737578,10231,01814,665099
26/10/2010,Vũng Tàu,12,547,154316832123,2215,67750998789240012704296354587480064,5744459775,77371,16855,858985
27/10/2010,Cần Thơ,26,925,748355409685,6252,42745320208263647781421048056116816,0074574369,08140,58033,691459
27/10/2010,Sóc Trăng,20,142,373061690317,4791,39276097485683298393458975175374943,1243037909,77434,49838,314021
27/10/2010,Đồng Nai,31,013,699589083036,3269,47584439419290207828294060019768850,7890669179,07886,60583,968909
28/10/2010,An Giang,12,254,722301237500,4313,13552896410017174553238410937917973,1644321010,13759,32842,327495
28/10/2010,Bình Thuận,21,749,587575666065,5842,37721512002658294533309944954720446,7455831775,71696,66132,037334
28/10/2010,Tây Ninh,43,425,628814373817,0254,80220986517654610391660973581784572,9468441346,99576,07698,492748
29/10/2010,Bình Dương,65,588,583712143709,5371,54735345471248768879552317419509077,8006022964,10529,83929,671821
29/10/2010,Trà Vinh,99,504,186344222833,2777,30527138161008414798172995236361453,6762915471,82356,21524,944399
29/10/2010,Vĩnh Long,65,333,017270660194,5091,47373924790393170081135326467824386,7989252254,94034,86738,904330
30/10/2010,Bình Phước,07,059,805043173849,3568,56892396141353706798003667720830656,7477369515,26214,13922,381729
30/10/2010,Hậu Giang,32,003,340644057735,0704,35863155262045319515993569936115372,5792343677,82099,33338,334338
30/10/2010,Hồ Chí Minh,57,183,968572541403,7378,68754096519719919136975568738819316,3883621145,76987,33746,812177
30/10/2010,Long An,94,189,484639844943,8807,23636283786570518779408976633349294,2442072598,55204,42922,400647
31/10/2010,Kiên Giang,58,054,165014464210,3608,22567227250509811883284931944223595,1970486034,65898,12724,017195
31/10/2010,Tiền Giang,23,703,082786041977,6238,81091331226973295360613435421451600,4651179155,49246,24141,252415
31/10/2010,Đà Lạt,62,749,343428805257,6015,42381248560333913081658130746919348,8266194013,21694,21651,241248
01/11/2010,Cà Mau,72,243,664669968223,3186,37423104653043578242280802786051806,7195135376,80660,91278,309294
01/11/2010,Hồ Chí Minh,17,790,196024162985,3551,01065139718206195352321111163281416,0065336599,55398,53827,662230
01/11/2010,Đồng Tháp,58,344,336862936801,7020,99756913220242101347265253431139394,8130431337,99262,35553,091381
02/11/2010,Bạc Liêu,33,753,024423027668,4237,86422129131365903973685149996892465,2291228130,72576,65727,939439
02/11/2010,Bến Tre,96,557,558984002788,9256,80567553229268105656508375306424424,3354584958,13854,46294,553400
02/11/2010,Vũng Tàu,11,203,648612735721,7198,76399111021782099223117315223641014,5865728160,44216,51359,565390
03/11/2010,Cần Thơ,35,499,809534592837,5603,37359582607677651452235160323470144,7845153766,91401,02109,896962
03/11/2010,Sóc Trăng,81,615,314457212494,9339,54380981418358921090496039961410206,3900354201,40210,58087,395639
03/11/2010,Đồng Nai,40,671,794418895743,3336,82862768269912733705766128284312973,8841191822,71504,48498,137931
04/11/2010,An Giang,16,726,599361755173,9878,65369850831645894603509752926332790,2247135722,74478,61551,772448
04/11/2010,Bình Thuận,36,965,687091035772,0183,35555190170025276585845585632694782,3250149800,82506,33968,847896
04/11/2010,Tây Ninh,64,550,179279045355,4115,97993186011718206849087610612537429,9036971472,36264,73597,636803
05/11/2010,Bình Dương,76,686,284841276374,8006,31283334738529098677054906802727040,8406547553,40554,88476,306366
05/11/2010,Trà Vinh,47,992,238141334296,8175,87155132171759458987234658809798326,0581406444,41032,22301,115599
05/11/2010,Vĩnh Long,05,722,638984911878,5428,00265508062673417783237142581322178,3909759412,73649,45701,927780
06/11/2010,Bình Phước,05,797,892733220546,3863,36969627683192097970065700959295863,5390937023,26392,37311,074946
06/11/2010,Hậu Giang,01,482,643737492077,4847,18698849481566684736489472779764374,2247974037,62107,07856,176716
06/11/2010,Hồ Chí Minh,12,868,363164562504,3465,00692292055040163184390710232339165,2241795949,57915,20280,180915
06/11/2010,Long An,75,868,754307346550,3083,21122893653994188881411380051116218,0728602776,36576,31163,699879
07/11/2010,Kiên Giang,57,912,736236783175,2121,66374968452551653098725005234662132,8922876854,37064,81628,807138
07/11/2010,Tiền Giang,58,125,530286079416,4213,68576115113201486625492975934565266,3247333711,33371,18694,178373
07/11/2010,Đà Lạt,83,716,045655402634,9366,56173493009511728722017260922183719,6871456778,67427,70074,934984
08/11/2010,Cà Mau,84,899,848233573836,6464,64694176458311924014670104503747318,4961437253,53163,16159,883082
08/11/2010,Hồ Chí Minh,53,826,104000222813,6094,34187006545151448531003851357613826,0134844576,72534,11617,286238
08/11/2010,Đồng Tháp,93,393,706192353456,0899,76263998174599982720399152933893316,3383059192,21654,56185,090104
09/11/2010,Bạc Liêu,80,642,078667721055,7254,64460562074081890277778211940642971,2908773849,73095,34176,370449
09/11/2010,Bến Tre,26,898,949896581646,1486,66896543524484492584050249982512504,3781565961,12823,75006,166327
09/11/2010,Vũng Tàu,95,514,107004163428,6646,07004815403756850132742000904298486,3803072003,56196,48043,344457
10/11/2010,Cần Thơ,53,382,990861480348,6602,27517420493729017228410157376791647,8919762653,88955,21605,682885
10/11/2010,Sóc Trăng,44,184,712650416573,0597,30755248560066940231681163780925064,8226829874,96837,41711,133446
10/11/2010,Đồng Nai,68,213,963285666949,8076,57298565304277014809700732234951445,7086590210,39934,12917,015676
11/11/2010,An Giang,46,776,256285302185,7048,82303561736929185502945114781210009,8887131987,04910,12462,634903
11/11/2010,Bình Thuận,46,528,383841823060,2332,24193339669188500453745332973936898,6112624316,57014,95742,341593
11/11/2010,Tây Ninh,36,629,789933011840,2877,51604922988465823835067438864243695,5403606078,03962,56718,369941
12/11/2010,Bình Dương,71,461,581090355357,1688,04279131785108685218273671503898834,3345945435,90310,36329,121354
12/11/2010,Trà Vinh,90,506,142795455572,9748,88578806077232121153334420903728169,0289366965,85325,49248,717816
12/11/2010,Vĩnh Long,49,743,319674519243,7755,31747115487507464998489850350187919,8957715029,31303,84103,898929
13/11/2010,Bình Phước,91,398,713516896804,4711,60759650018674316021953062010266511,7752084824,98973,48833,032746
13/11/2010,Hậu Giang,47,920,541020283563,6366,63652305707469747651412850863114063,5681341964,11526,47551,894512
13/11/2010,Hồ Chí Minh,97,181,321296621215,4139,67449926863313353370565049023089679,2316611151,58746,09675,006036
13/11/2010,Long An,69,480,030175654330,5836,64102280507998205510928033089617065,9786986846,00792,32724,603539
14/11/2010,Kiên Giang,45,170,460007558844,8872,58102373263072934067547925452176706,2353121173,21554,32575,517922
14/11/2010,Tiền Giang,30,460,722934099604,1616,86715435101732596799800097019097815,9820350054,37874,76651,300818
14/11/2010,Đà Lạt,60,092,195355242462,1557,05345421265761527293536116997734310,6797455044,94514,19105,192814
